Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
13,male,scientest,A,180,63,university,87,no
51,third,singer,A,185,38,junior high,940,no
38,third,engineer,AB,155,78,senior high,900,no
46,male,scientest,O,143,40,junior high,4,no
43,female,salesman,AB,163,87,master,97,no
17,female,singer,AB,156,46,university,8,no
3,female,singer,B,154,64,university,940,no
83,male,salesman,O,171,37,primary,3400,no
36,female,singer,B,143,91,senior high,220,no
51,female,scientest,A,167,90,junior high,26,no
10,third,programmer,AB,142,67,master,2300,no
6,male,chef,O,184,45,master,6600,no
37,female,salesman,B,184,45,master,420,no
58,male,teacher,O,146,67,master,490,no
41,male,salesman,A,185,81,junior high,9,no
90,male,engineer,O,177,72,primary,41,no
90,third,singer,B,151,74,master,810,no
0,third,neet,AB,163,68,master,49,no
9,female,student,AB,173,55,master,95,no
28,third,singer,B,153,52,doctor,2700,no
8,third,singer,A,173,78,university,390,no
86,male,scientest,O,190,58,senior high,92,no
7,female,neet,A,183,88,junior high,9000,no
20,female,chef,B,195,52,doctor,7,yes
72,third,singer,A,153,82,university,64,no
41,male,engineer,A,152,37,university,82,no
77,male,teacher,B,166,45,senior high,6600,no
65,third,student,O,152,79,primary,660,no
45,male,chef,B,193,75,senior high,470,yes
83,third,neet,AB,153,89,primary,8200,no
23,male,salesman,B,145,63,primary,87,no
10,female,neet,A,186,57,junior high,8600,no
69,male,chef,B,149,63,university,850,no
53,male,teacher,A,154,90,senior high,44,no
74,male,neet,A,193,45,master,110,no
53,male,neet,A,185,50,master,5400,no
87,third,singer,A,140,52,primary,6500,no
18,female,salesman,O,142,50,doctor,60,yes
86,male,singer,O,190,55,junior high,3000,no
63,third,chef,A,199,63,primary,3100,no
15,female,singer,B,178,90,doctor,32,no
64,male,teacher,A,178,38,master,5300,no
20,third,neet,AB,144,92,university,630,no
43,third,programmer,O,186,54,master,4800,yes
24,male,chef,O,183,62,master,6000,yes
85,third,scientest,O,176,38,senior high,70,no
37,male,salesman,O,146,67,university,3500,yes
98,male,chef,B,146,46,junior high,83,no
56,male,salesman,B,181,72,junior high,19,no
11,male,student,B,154,40,university,4900,yes
90,third,neet,O,146,46,primary,2700,no
61,female,salesman,B,173,92,primary,100,no
50,third,programmer,O,182,63,senior high,95,no
4,female,neet,A,155,42,junior high,870,no
79,male,teacher,O,156,74,junior high,2,no
40,female,singer,AB,176,93,junior high,56,no
90,third,singer,B,161,43,senior high,9100,no
5,male,singer,A,189,52,doctor,5700,no
54,male,engineer,A,176,90,primary,1500,no
95,male,salesman,A,155,95,senior high,7,no
7,female,student,A,156,67,senior high,180,no
71,third,programmer,O,183,56,junior high,90,no
24,female,singer,AB,182,54,junior high,49,no
47,female,singer,B,169,37,doctor,430,no
59,male,singer,O,152,57,junior high,29,no
16,third,student,B,176,69,junior high,790,no
26,female,chef,A,189,83,senior high,48,yes
47,female,singer,A,177,80,primary,870,no
57,female,neet,A,177,48,master,87,no
83,male,engineer,AB,179,89,junior high,1400,no
82,female,engineer,B,146,92,senior high,450,no
53,male,singer,B,144,45,master,550,no
39,male,scientest,B,157,46,master,50,yes
45,female,singer,O,178,91,master,370,no
52,male,chef,B,191,95,junior high,770,no
67,female,scientest,B,161,55,master,97,no
14,female,neet,AB,158,54,senior high,840,no
2,male,student,A,183,36,master,120,no
85,male,scientest,B,185,84,university,810,no
53,third,salesman,A,163,52,primary,3100,no
55,female,teacher,AB,170,69,doctor,9700,no
13,female,neet,AB,144,50,university,490,no
48,male,engineer,A,176,48,university,30,no
36,third,teacher,O,155,89,doctor,710,yes
63,male,student,AB,158,44,doctor,8800,no
69,male,teacher,AB,189,97,junior high,33,no
74,female,student,O,173,99,master,580,no
16,female,scientest,B,178,51,master,950,no
45,third,neet,O,198,63,doctor,600,no
38,third,salesman,A,160,57,doctor,670,no
93,third,salesman,A,195,38,senior high,92,no
60,third,salesman,O,183,63,primary,55,no
17,third,teacher,AB,157,99,primary,70,no
80,female,teacher,AB,172,99,primary,180,no
21,third,teacher,O,199,79,senior high,11,yes
98,third,scientest,B,156,83,master,50,no
51,male,scientest,O,156,64,university,550,no
62,female,neet,AB,166,48,university,9000,no
13,female,teacher,O,181,92,senior high,210,no
10,third,teacher,O,150,78,university,14,no
80,female,chef,B,191,96,senior high,880,no
68,third,singer,O,150,84,doctor,2300,no
22,male,engineer,O,155,81,doctor,1200,yes
27,female,neet,A,186,53,primary,560,no
15,third,salesman,AB,191,39,senior high,9000,no
72,female,singer,AB,199,83,primary,820,no
15,female,neet,A,188,73,senior high,510,no
83,male,teacher,B,186,85,doctor,600,no
93,female,chef,AB,152,59,senior high,6700,no
74,male,scientest,B,143,36,master,280,no
78,third,neet,B,143,38,doctor,6100,no
99,third,programmer,O,163,46,master,140,no
85,female,salesman,A,197,69,university,74,no
41,third,chef,O,187,72,senior high,46,yes
67,third,chef,O,170,90,junior high,600,no
8,male,chef,A,152,63,master,4500,no
74,female,engineer,A,148,74,junior high,650,no
93,male,teacher,O,195,98,master,16,no
42,female,singer,B,170,36,senior high,8300,no
69,third,chef,AB,147,77,doctor,640,no
42,third,neet,B,198,57,master,20,no
27,male,singer,O,153,75,junior high,2200,yes
66,male,salesman,A,172,74,junior high,7500,no
51,third,salesman,B,194,92,doctor,470,no
88,male,engineer,O,172,53,senior high,190,no
78,third,chef,B,199,88,doctor,900,no
94,third,chef,A,141,96,doctor,860,no
65,female,teacher,AB,161,92,junior high,100,no
38,third,teacher,A,141,59,primary,330,no
13,third,salesman,B,167,75,junior high,6,no
66,male,neet,A,150,42,university,47,no
56,male,engineer,A,161,80,primary,910,no
48,male,salesman,B,184,68,university,760,no
36,female,chef,A,152,78,primary,37,yes
27,third,scientest,A,182,79,doctor,90,yes
32,female,engineer,O,188,45,senior high,8500,yes
27,third,scientest,O,142,52,master,2600,yes
78,male,chef,O,182,44,master,9800,no
91,male,neet,B,196,81,senior high,2800,no
18,female,programmer,B,155,88,master,53,no
82,male,singer,AB,170,41,senior high,43,no
44,male,singer,B,192,69,university,72,no
4,male,chef,AB,162,47,master,550,no
22,third,neet,AB,151,35,doctor,790,no
41,male,neet,A,183,45,master,390,no
15,third,neet,A,192,44,university,59,no
72,third,salesman,O,194,52,primary,54,no
60,female,engineer,AB,159,71,university,8300,no
8,male,engineer,B,167,53,university,120,no
37,third,scientest,B,159,72,junior high,150,no
53,third,programmer,O,157,95,university,920,no
93,third,programmer,O,180,50,primary,3,no
36,male,salesman,O,192,91,primary,4500,yes
11,male,singer,AB,148,82,primary,25,no
56,female,neet,O,186,86,primary,8300,no
84,male,scientest,AB,148,92,junior high,6100,no
84,male,neet,O,172,89,senior high,27,no
4,female,engineer,B,178,58,primary,690,no
47,female,teacher,A,167,95,doctor,350,no
47,third,scientest,A,167,49,master,910,yes
98,third,teacher,B,166,48,doctor,8700,no
15,female,salesman,A,169,96,senior high,40,no
36,female,student,A,155,84,senior high,65,no
65,male,student,AB,177,81,doctor,51,no
11,third,chef,AB,152,44,junior high,150,no
85,third,teacher,AB,165,77,senior high,95,no
44,third,student,AB,194,63,senior high,1,no
40,female,scientest,B,169,63,junior high,6100,no
31,male,salesman,A,183,95,primary,7200,no
25,female,teacher,B,166,51,university,6000,no
80,male,teacher,B,170,75,primary,18,no
83,male,teacher,A,176,84,master,29,no
36,third,engineer,O,189,83,senior high,390,yes
1,male,student,AB,144,98,doctor,120,no
86,male,chef,B,177,36,master,8300,no
40,female,neet,AB,154,93,university,87,no
1,third,student,AB,150,67,senior high,5700,no
51,female,singer,A,157,55,master,850,no
20,female,programmer,A,161,48,primary,93,no
26,third,neet,AB,145,78,university,6200,no
14,male,student,B,195,64,master,65,no
65,third,scientest,AB,188,68,master,150,no
87,third,chef,O,188,46,doctor,300,no
43,female,chef,A,174,60,primary,81,yes
8,male,salesman,B,171,63,junior high,510,no
54,female,programmer,AB,171,96,master,2100,no
89,third,teacher,B,158,70,university,54,no
60,female,student,O,175,91,primary,5900,no
48,female,programmer,AB,148,56,doctor,5900,yes
94,third,chef,O,199,74,primary,50,no
15,third,engineer,B,159,77,primary,2700,no
37,female,teacher,B,162,41,junior high,3300,no
27,male,student,A,171,75,master,49,no
36,male,chef,AB,174,92,university,10,yes
97,male,scientest,A,185,42,master,410,no
87,female,engineer,B,156,71,doctor,6700,no
39,female,chef,A,168,96,university,240,yes
97,third,programmer,AB,156,91,doctor,130,no
13,male,salesman,AB,164,87,senior high,190,no
50,male,teacher,A,145,56,master,7900,no
90,male,scientest,AB,185,51,university,710,no
79,third,student,O,157,51,senior high,85,no
60,female,programmer,AB,188,60,primary,700,no
42,male,salesman,O,191,37,university,5300,no
77,male,scientest,AB,164,41,senior high,390,no
31,male,teacher,AB,158,96,junior high,3000,no
4,female,neet,B,158,57,primary,810,no
55,third,singer,O,193,39,master,510,no
81,third,salesman,O,154,72,university,68,no
47,male,engineer,AB,176,43,doctor,96,yes
11,male,programmer,AB,141,43,primary,580,yes
99,female,neet,AB,142,47,junior high,300,no
76,male,singer,A,164,75,master,40,no
22,third,programmer,AB,165,85,university,770,no
82,third,programmer,AB,197,38,senior high,39,no
77,female,student,A,176,48,junior high,4100,no
92,third,neet,O,191,53,doctor,8000,no
51,male,salesman,A,155,40,master,60,no
59,male,engineer,O,187,61,senior high,200,no
82,male,teacher,A,196,47,university,57,no
56,male,chef,B,146,99,primary,640,no
92,male,neet,AB,178,86,junior high,70,no
36,male,teacher,AB,154,48,junior high,3700,no
39,male,salesman,A,156,42,junior high,260,no
91,female,engineer,O,167,79,senior high,9200,no
56,male,singer,AB,154,50,junior high,6100,no
81,female,chef,A,175,54,primary,15,no
32,male,engineer,AB,155,66,master,6300,yes
88,female,programmer,O,143,62,junior high,2,no
52,male,teacher,A,173,36,primary,23,no
45,male,engineer,A,160,89,primary,4900,no
95,third,singer,A,180,98,university,33,no
40,female,programmer,O,198,75,master,24,yes
25,female,chef,AB,175,75,doctor,280,yes
38,third,programmer,O,180,83,doctor,47,yes
15,female,singer,B,183,38,master,8000,yes
55,male,singer,B,154,93,master,30,no
87,male,salesman,AB,175,74,junior high,6100,no
55,male,chef,B,144,35,doctor,60,no
2,third,neet,AB,163,64,primary,58,no
62,female,scientest,A,175,85,junior high,20,no
13,male,student,O,148,41,doctor,1200,no
51,male,singer,B,140,38,university,6000,no
53,female,student,A,153,75,doctor,3600,no
80,female,singer,AB,153,98,senior high,700,no
15,third,neet,B,148,62,university,900,no
93,third,engineer,B,150,47,master,97,no
58,third,engineer,A,168,64,junior high,5700,no
64,female,singer,O,159,99,senior high,200,no
65,female,student,O,194,67,university,96,no
85,third,student,O,146,36,university,620,no
15,female,singer,A,179,52,doctor,47,no
65,third,singer,A,193,62,primary,21,no
61,male,neet,A,197,44,senior high,2800,no
34,female,engineer,B,156,57,primary,7500,no
66,female,scientest,AB,153,43,senior high,1300,no
30,male,student,AB,154,43,primary,29,no
11,male,neet,O,193,37,master,11,yes
51,female,programmer,AB,189,75,doctor,2300,no
96,female,singer,AB,157,37,university,42,no
41,female,scientest,A,182,51,primary,5900,no
35,third,singer,B,141,35,senior high,95,no
82,female,teacher,O,178,36,primary,73,no
91,female,chef,AB,150,97,university,44,no
33,male,salesman,O,150,57,master,64,yes
94,male,student,A,195,64,senior high,14,no
1,third,student,B,174,76,junior high,62,no
74,male,engineer,B,145,62,senior high,7100,no
25,third,engineer,AB,172,57,master,1900,yes
29,male,scientest,B,171,94,senior high,7300,no
65,female,programmer,A,188,54,university,76,no
56,third,programmer,O,184,64,primary,86,no
99,female,chef,A,160,56,doctor,7000,no
94,female,engineer,A,179,73,primary,550,no
80,third,scientest,AB,176,61,junior high,24,no
81,male,engineer,B,144,80,junior high,630,no
27,third,programmer,B,170,86,university,840,no
90,male,chef,A,171,47,university,71,no
56,male,programmer,AB,168,47,junior high,2300,no
33,female,chef,AB,190,60,master,69,yes
95,third,student,AB,197,53,university,190,no
5,male,salesman,A,194,58,junior high,780,no
13,female,scientest,A,173,97,master,4500,no
51,male,salesman,B,158,98,master,530,no
42,male,engineer,B,140,94,junior high,340,no
72,female,programmer,O,194,39,senior high,2300,no
1,female,scientest,B,147,87,senior high,9000,no
93,male,student,A,146,80,doctor,62,no
41,third,neet,A,154,86,master,83,no
79,female,neet,B,168,38,university,35,no
5,male,teacher,AB,183,91,junior high,9600,no
8,male,programmer,O,170,91,doctor,40,no
6,female,teacher,B,157,44,senior high,6800,no
59,third,singer,B,175,56,primary,90,no
19,female,singer,B,142,60,university,64,no
6,male,singer,B,189,86,junior high,20,no
32,male,student,O,171,88,junior high,7900,yes
48,third,neet,A,184,68,university,42,no
17,third,scientest,A,144,41,doctor,1900,no
82,third,scientest,AB,159,82,university,990,no
25,third,chef,O,146,73,doctor,890,yes
81,male,neet,B,150,83,senior high,8,no
3,male,chef,O,163,90,primary,250,no
51,third,neet,AB,182,35,university,4,no
38,third,engineer,O,184,78,junior high,86,yes
44,male,chef,O,143,69,university,1500,yes
4,third,singer,B,185,75,junior high,9400,no
56,third,programmer,O,160,38,primary,96,no
33,third,programmer,A,173,60,primary,8100,no
44,third,chef,O,189,44,university,950,yes
18,third,chef,O,199,39,junior high,9200,yes
50,third,scientest,AB,150,80,junior high,200,no
63,third,salesman,O,188,92,master,9300,no
74,female,engineer,A,188,83,primary,270,no
79,third,scientest,A,185,74,master,3200,no
64,male,neet,B,169,61,junior high,600,no
36,male,teacher,B,179,85,senior high,750,no
48,female,scientest,AB,191,88,primary,700,no
49,female,singer,O,163,52,junior high,690,no
16,female,neet,AB,161,88,university,29,no
18,male,singer,AB,143,63,senior high,6600,no
16,female,singer,AB,177,38,senior high,900,yes
66,female,teacher,AB,196,53,senior high,9500,no
20,female,scientest,B,141,92,senior high,1,no
87,female,chef,AB,164,41,master,750,no
40,third,engineer,A,193,47,master,3100,yes
46,third,singer,O,162,58,junior high,32,no
4,third,teacher,B,186,87,senior high,95,no
15,third,chef,AB,189,78,university,72,no
88,female,teacher,O,192,37,junior high,3100,no
97,female,student,O,178,55,primary,110,no
47,male,engineer,A,167,70,senior high,40,no
13,male,chef,A,195,43,doctor,4600,no
73,third,salesman,AB,175,46,master,550,no
51,female,teacher,B,160,54,junior high,82,no
80,male,teacher,AB,180,76,university,340,no
80,female,singer,A,159,63,primary,450,no
47,male,chef,A,143,80,doctor,41,yes
74,male,scientest,B,179,45,master,620,no
55,female,singer,O,149,99,primary,57,no
90,male,scientest,AB,165,95,university,530,no
64,third,programmer,AB,170,80,primary,8000,no
11,third,chef,AB,188,83,senior high,170,no
63,male,singer,A,196,40,master,40,no
13,third,chef,AB,190,35,master,520,no
73,male,scientest,B,193,88,master,85,no
68,third,neet,B,186,78,university,350,no
12,third,engineer,A,159,51,junior high,770,no
92,female,chef,A,154,63,doctor,780,no
18,third,singer,B,149,58,master,6300,no
7,male,student,AB,182,38,junior high,590,no
51,female,scientest,AB,168,56,junior high,7,no
85,female,scientest,AB,171,87,primary,10000,no
56,male,chef,AB,153,97,junior high,58,no
50,male,engineer,A,187,74,master,5500,yes
95,male,engineer,A,143,46,senior high,6200,no
77,female,salesman,A,160,35,university,25,no
87,third,chef,AB,171,52,senior high,110,no
55,male,teacher,AB,156,65,senior high,820,no
83,female,neet,A,166,35,junior high,58,no
8,female,scientest,A,167,42,junior high,26,no
59,female,neet,A,157,85,primary,990,no
84,third,student,B,195,74,senior high,900,no
17,female,programmer,AB,160,79,master,85,no
50,third,salesman,AB,168,43,junior high,14,no
14,third,scientest,AB,196,91,primary,65,no
98,female,singer,O,169,58,master,490,no
24,male,neet,B,168,73,university,3600,no
61,female,student,A,196,68,doctor,500,no
2,male,student,B,160,71,university,360,no
36,male,teacher,AB,149,62,doctor,150,no
18,female,engineer,AB,146,51,junior high,600,no
44,third,neet,O,143,52,junior high,18,no
21,female,singer,A,164,38,senior high,5700,no
13,male,salesman,O,177,42,junior high,44,no
42,female,neet,A,181,50,primary,98,no
28,male,scientest,A,150,62,master,6400,yes
55,female,teacher,O,182,88,doctor,66,no
77,third,singer,A,158,72,university,1500,no
16,female,teacher,AB,147,93,primary,93,no
1,third,student,A,189,53,master,470,no
68,female,salesman,O,147,73,junior high,58,no
4,male,scientest,B,181,68,master,6400,no
40,male,chef,B,197,68,university,8000,yes
24,male,teacher,AB,176,82,senior high,610,no
86,third,teacher,A,175,66,master,49,no
29,third,salesman,AB,167,41,master,72,no
45,third,singer,AB,157,71,university,710,no
91,male,salesman,AB,194,41,senior high,84,no
71,third,teacher,A,159,71,senior high,8900,no
84,male,salesman,AB,140,89,junior high,6200,no
23,male,neet,B,145,64,master,8500,no
0,male,programmer,O,145,92,junior high,77,no
28,third,programmer,AB,150,94,primary,450,no
49,male,student,A,149,53,junior high,40,no
83,third,singer,AB,190,51,primary,4800,no
34,female,programmer,AB,142,85,primary,790,no
85,male,programmer,A,161,95,senior high,85,no
48,male,salesman,AB,144,67,primary,2000,no
55,male,engineer,O,164,79,master,340,no
19,male,engineer,B,195,84,master,360,no
63,third,neet,AB,182,88,primary,420,no
43,male,chef,AB,192,39,senior high,71,yes
43,third,student,AB,156,54,primary,170,no
4,female,programmer,B,195,43,junior high,3100,no
56,male,scientest,O,172,51,primary,120,no
11,male,student,A,166,80,university,8100,no
78,female,engineer,A,145,40,senior high,440,no
16,male,neet,AB,142,63,senior high,430,no
3,male,salesman,B,151,59,senior high,5800,no
42,female,engineer,B,199,77,university,55,no
72,female,teacher,A,195,61,university,6000,no
88,male,salesman,O,171,65,primary,3300,no
68,third,programmer,O,159,68,junior high,8800,no
91,third,teacher,O,193,59,junior high,670,no
7,male,programmer,O,177,55,junior high,2700,no
29,third,scientest,AB,170,55,junior high,5900,no
95,third,singer,AB,166,73,master,2800,no
53,male,scientest,O,162,47,junior high,520,no
25,third,programmer,AB,185,94,primary,85,no
80,female,singer,AB,148,85,primary,5100,no
41,female,singer,A,158,81,junior high,6200,no
99,third,singer,A,193,37,junior high,69,no
25,male,student,AB,156,88,senior high,61,no
31,female,scientest,O,142,38,junior high,78,yes
33,third,programmer,B,197,51,primary,2400,no
50,female,chef,AB,147,60,doctor,54,yes
3,third,engineer,B,182,57,junior high,50,no
53,female,student,AB,144,35,junior high,490,no
91,male,singer,O,157,91,university,3800,no
71,female,scientest,A,162,94,university,380,no
82,third,engineer,O,143,83,master,4800,no
37,female,singer,O,187,60,senior high,3,yes
2,male,singer,O,143,35,doctor,450,no
35,female,teacher,AB,173,92,master,35,no
71,third,engineer,B,183,91,senior high,860,no
96,male,engineer,A,149,63,master,3700,no
53,male,student,A,191,53,senior high,95,no
43,third,student,O,163,70,primary,9200,no
51,female,engineer,O,141,85,university,110,no
47,third,chef,O,193,40,junior high,82,yes
91,female,student,A,161,84,junior high,300,no
86,male,singer,A,155,97,primary,450,no
15,female,engineer,A,190,98,senior high,84,no
68,third,student,O,190,50,primary,31,no
70,third,programmer,A,148,51,university,3500,no
76,third,chef,B,165,42,senior high,81,no
36,female,programmer,B,146,77,university,4600,no
39,third,salesman,AB,196,59,primary,250,no
47,male,student,O,149,65,junior high,2300,no
89,third,singer,A,189,98,master,40,no
66,third,engineer,A,148,86,doctor,33,no
7,third,singer,B,189,38,university,93,no
0,third,neet,B,160,40,university,8000,no
81,male,scientest,A,161,54,primary,650,no
47,female,salesman,O,162,75,primary,500,no
94,male,programmer,O,167,48,doctor,510,no
71,female,student,A,162,97,university,3200,no
65,female,student,B,186,41,master,120,no
26,third,teacher,B,197,38,doctor,12,no
68,male,engineer,A,184,78,senior high,400,no
85,female,chef,AB,188,36,university,110,no
56,third,neet,A,181,73,senior high,490,no
33,male,scientest,A,193,91,university,98,no
53,male,scientest,AB,189,77,university,5800,no
31,third,programmer,O,161,74,senior high,75,yes
30,male,engineer,AB,148,40,primary,79,no
58,female,student,AB,151,76,junior high,77,no
64,third,student,A,146,38,junior high,29,no
17,third,scientest,A,144,95,primary,700,no
87,third,scientest,O,165,95,university,300,no
60,female,salesman,AB,187,99,senior high,30,no
54,male,scientest,A,150,77,senior high,130,no
95,third,teacher,A,176,54,senior high,63,no
96,male,chef,A,184,52,senior high,700,no
56,male,singer,B,156,63,primary,5600,no
71,third,engineer,AB,173,76,master,230,no
41,female,scientest,O,185,72,junior high,7000,no
14,female,programmer,AB,161,98,doctor,700,no
14,female,neet,B,152,56,master,460,no
46,male,neet,O,144,44,primary,78,no
5,male,neet,AB,179,50,master,200,no
85,third,scientest,B,159,70,primary,890,no
46,male,teacher,A,182,70,master,75,no
82,third,singer,AB,171,74,university,2000,no
17,third,salesman,B,163,92,university,160,no
9,female,teacher,AB,155,81,primary,6400,no
35,third,scientest,A,193,92,junior high,14,no
68,female,neet,O,177,99,junior high,58,no
44,third,student,AB,179,74,master,36,no
88,male,programmer,A,188,52,university,520,no
10,female,scientest,AB,196,43,doctor,6900,yes
44,male,singer,O,168,65,primary,2800,no
59,third,student,O,188,78,primary,4100,no
95,third,teacher,B,169,96,doctor,960,no
72,male,scientest,B,193,72,master,9300,no
24,third,neet,A,166,67,university,930,no
50,third,engineer,O,189,95,senior high,9500,no
10,third,engineer,A,183,62,senior high,2200,no
32,female,programmer,A,145,35,senior high,49,no
22,female,programmer,A,155,64,master,200,yes
58,male,chef,O,197,35,primary,960,no
70,male,salesman,AB,152,39,university,570,no
27,female,chef,AB,179,67,junior high,14,yes
52,third,student,A,189,86,junior high,6200,no
13,female,neet,AB,155,83,junior high,8900,no
55,male,neet,A,180,47,master,7,no
70,third,singer,AB,179,41,junior high,5700,no
55,third,programmer,AB,190,98,junior high,840,no
83,third,neet,O,181,55,primary,2100,no
65,male,neet,B,173,54,master,3800,no
56,third,salesman,AB,148,77,senior high,6500,no
28,third,neet,A,163,37,university,8900,no
78,female,scientest,A,190,98,primary,39,no
10,male,engineer,AB,145,57,junior high,450,no
88,female,teacher,AB,197,85,master,59,no
15,third,scientest,B,158,84,senior high,73,no
97,male,student,AB,157,50,junior high,1600,no
69,male,scientest,O,146,40,university,28,no
49,male,chef,AB,172,51,senior high,520,yes
63,male,scientest,O,179,49,senior high,620,no
42,male,chef,A,155,88,doctor,95,yes
78,male,singer,A,155,75,doctor,54,no
8,female,singer,O,161,55,doctor,98,no
22,third,student,B,150,69,master,640,no
48,male,salesman,O,170,51,university,110,no
43,third,programmer,A,176,49,master,4300,yes
25,third,student,O,199,52,senior high,92,yes
39,male,neet,B,167,42,doctor,9200,no
61,female,singer,O,187,46,junior high,78,no
30,third,chef,B,179,59,doctor,180,yes
33,female,teacher,O,170,97,master,7,yes
76,third,programmer,AB,165,77,master,340,no
9,third,engineer,B,151,94,university,51,no
64,female,neet,O,159,66,doctor,3200,no
52,female,singer,O,144,95,primary,8500,no
76,third,salesman,O,191,63,senior high,10000,no
27,male,singer,O,157,97,primary,190,yes
80,female,teacher,A,177,59,doctor,2000,no
54,male,chef,A,151,35,junior high,71,no
99,third,scientest,A,194,81,junior high,13,no
12,male,scientest,A,148,37,junior high,73,yes
70,male,programmer,A,193,90,doctor,6800,no
26,third,chef,AB,154,72,junior high,61,yes
70,male,salesman,AB,192,44,junior high,840,no
79,third,student,B,159,40,senior high,580,no
66,female,salesman,AB,185,94,doctor,5400,no
78,male,scientest,A,199,71,senior high,34,no
18,male,singer,O,170,87,primary,6100,yes
98,third,programmer,B,184,90,primary,8000,no
16,third,engineer,O,176,48,doctor,370,yes
48,male,student,B,192,81,doctor,8700,no
28,female,scientest,O,145,35,master,800,yes
86,female,chef,A,162,74,primary,930,no
8,male,neet,AB,149,84,university,98,no
9,female,chef,AB,143,66,junior high,35,no
11,female,salesman,A,148,86,master,67,no
25,female,neet,B,183,80,senior high,5000,no
53,third,student,B,140,38,master,31,no
18,female,chef,O,174,53,doctor,60,yes
3,third,teacher,B,192,83,primary,44,no
75,third,programmer,O,188,68,senior high,140,no
21,female,singer,O,199,99,master,230,yes
51,female,singer,A,188,58,primary,5700,no
33,female,chef,AB,183,52,master,2000,yes
11,female,scientest,O,185,69,master,16,no
29,third,engineer,O,155,96,university,620,yes
83,third,salesman,B,186,89,primary,66,no
81,female,student,A,164,51,junior high,8700,no
25,female,engineer,AB,160,99,primary,17,no
75,female,chef,A,179,76,primary,420,no
82,female,engineer,A,168,68,senior high,5600,no
75,third,programmer,AB,145,51,senior high,7100,no
80,male,programmer,B,167,79,senior high,100,no
98,female,teacher,B,196,38,senior high,93,no
54,female,chef,AB,150,52,master,49,no
63,male,neet,O,143,41,university,45,no
69,third,student,AB,195,55,senior high,140,no
19,male,scientest,A,159,82,master,3600,no
68,female,teacher,A,170,72,university,450,no
25,female,chef,A,193,41,university,2700,yes
82,female,student,O,194,85,primary,500,no
62,third,chef,O,163,49,doctor,95,no
89,male,salesman,A,140,45,university,5500,no
71,male,singer,A,148,59,senior high,650,no
36,female,teacher,AB,151,76,junior high,90,no
59,third,salesman,AB,187,36,junior high,5,no
31,third,salesman,B,164,36,senior high,600,no
91,third,scientest,AB,168,38,doctor,54,no
0,male,neet,O,166,44,senior high,45,no
15,female,engineer,A,163,79,university,7600,no
96,female,scientest,AB,170,48,university,9300,no
81,female,engineer,B,170,41,university,600,no
13,third,salesman,O,146,49,junior high,980,no
42,male,singer,O,154,45,university,17,no
51,male,singer,A,173,68,junior high,380,no
65,male,chef,A,148,57,primary,1600,no
76,third,engineer,O,184,96,master,6500,no
90,male,singer,B,175,76,junior high,800,no
61,male,programmer,AB,181,73,junior high,9700,no
66,male,salesman,A,169,62,primary,560,no
49,female,engineer,B,189,91,doctor,330,yes
18,male,scientest,O,141,87,university,5700,yes
43,third,singer,B,181,87,doctor,89,no
32,male,singer,AB,144,61,university,1800,no
54,female,singer,O,141,60,university,4100,no
38,third,programmer,A,191,42,junior high,6600,no
3,male,engineer,O,187,44,primary,84,no
73,female,neet,O,174,90,primary,69,no
75,male,singer,O,159,93,university,280,no
86,third,singer,A,156,45,primary,1200,no
15,male,teacher,AB,174,69,junior high,57,no
15,third,programmer,O,176,69,doctor,8,no
73,third,salesman,O,145,76,doctor,450,no
35,third,programmer,AB,163,44,primary,700,no
35,female,engineer,B,144,43,master,6200,yes
50,third,teacher,B,165,85,junior high,9100,no
53,male,singer,B,171,78,senior high,97,no
67,female,singer,A,164,39,junior high,1900,no
10,third,scientest,A,143,40,primary,5900,no
98,female,engineer,B,173,37,master,8100,no
99,female,chef,A,173,85,doctor,510,no
87,female,programmer,A,171,98,junior high,420,no
86,male,engineer,A,166,35,primary,51,no
10,male,student,A,144,73,primary,9800,no
27,male,chef,AB,160,96,junior high,700,yes
21,third,engineer,O,149,78,master,3600,yes
48,third,scientest,A,155,40,senior high,3,no
47,female,teacher,B,195,80,primary,4600,no
74,female,salesman,B,187,43,doctor,1800,no
76,male,chef,A,142,93,primary,97,no
92,male,neet,O,156,44,primary,4000,no
54,female,scientest,A,145,56,junior high,1700,no
83,male,singer,A,182,80,master,440,no
45,male,teacher,O,177,50,primary,790,no
12,third,teacher,B,169,64,primary,87,no
43,female,scientest,AB,155,62,master,95,yes
5,male,chef,AB,162,94,senior high,7000,no
63,female,neet,AB,173,58,junior high,700,no
27,female,salesman,AB,190,98,doctor,100,no
41,third,chef,B,196,42,primary,10,yes
33,third,student,AB,167,85,senior high,150,no
47,third,programmer,O,151,84,university,660,no
70,male,teacher,A,187,46,primary,7300,no
5,male,programmer,AB,198,88,primary,22,no
74,female,neet,AB,165,65,university,280,no
53,third,engineer,B,155,93,primary,850,no
70,third,chef,A,177,47,senior high,720,no
95,male,student,AB,154,64,junior high,8500,no
36,male,teacher,B,172,67,primary,44,no
72,third,singer,A,173,46,university,900,no
34,male,salesman,AB,174,77,master,680,no
30,third,salesman,O,153,76,junior high,8900,yes
56,third,chef,A,180,67,university,64,no
83,female,salesman,A,199,60,senior high,7900,no
87,female,chef,B,163,97,university,62,no
