Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
32,third,engineer,O,171,94,junior high,960,yes
46,male,student,AB,176,46,junior high,990,no
38,third,engineer,A,156,85,university,570,no
85,female,chef,O,165,42,university,49,no
92,third,neet,AB,184,82,junior high,3500,no
55,male,teacher,B,197,44,junior high,100,no
82,third,neet,AB,155,85,senior high,290,no
19,female,teacher,A,153,86,primary,160,no
85,female,engineer,A,149,81,junior high,270,no
46,male,student,AB,145,69,master,6700,no
55,male,salesman,B,181,98,university,2,no
68,third,chef,B,151,83,master,92,no
12,female,chef,A,187,54,university,8700,no
1,female,scientest,O,157,65,junior high,2700,no
23,male,chef,B,183,95,junior high,99,yes
53,third,teacher,A,156,50,junior high,970,no
32,male,programmer,B,178,92,university,5000,no
2,male,teacher,B,180,78,master,400,no
69,female,chef,B,140,92,master,84,no
33,female,singer,A,150,45,junior high,1300,no
60,male,neet,AB,146,60,senior high,68,no
76,male,student,B,191,42,primary,470,no
87,third,engineer,A,158,66,master,6600,no
1,third,engineer,AB,157,90,junior high,11,no
15,third,teacher,AB,154,72,doctor,53,no
7,third,singer,B,195,74,primary,82,no
55,female,teacher,O,188,92,university,2400,no
17,male,teacher,O,151,75,primary,2100,yes
30,male,neet,AB,172,81,junior high,96,no
15,third,chef,A,167,62,senior high,100,no
43,female,student,A,175,98,senior high,200,no
3,female,programmer,AB,146,68,primary,30,no
2,male,neet,O,198,82,doctor,780,no
15,third,engineer,O,175,95,junior high,1400,no
6,female,teacher,B,188,61,doctor,55,no
12,female,teacher,B,158,88,doctor,48,no
58,third,chef,AB,176,93,junior high,1000,no
58,male,programmer,A,183,57,senior high,72,no
72,third,singer,O,159,65,university,38,no
38,female,student,O,184,51,junior high,54,yes
4,female,programmer,B,179,79,university,22,no
88,female,salesman,B,167,99,doctor,2400,no
97,female,salesman,AB,189,47,primary,31,no
32,male,singer,B,189,40,junior high,6000,no
86,female,teacher,B,166,85,doctor,530,no
90,male,salesman,O,162,69,doctor,100,no
58,third,neet,A,180,73,master,6000,no
15,male,engineer,B,161,89,university,90,no
36,male,engineer,B,140,90,junior high,720,no
57,male,neet,B,195,78,university,510,no
35,third,student,A,165,84,university,360,no
83,female,chef,O,152,87,doctor,8800,no
59,male,singer,A,168,47,senior high,69,no
26,male,salesman,A,170,38,primary,7400,no
94,male,engineer,O,151,63,university,3700,no
63,third,student,A,167,72,university,86,no
74,male,salesman,B,156,84,senior high,690,no
82,female,scientest,AB,155,73,junior high,8000,no
79,third,salesman,A,145,59,senior high,8,no
16,third,engineer,O,147,68,university,6800,yes
72,third,programmer,A,166,40,university,34,no
30,female,singer,B,188,91,primary,67,no
74,third,chef,AB,158,56,primary,5400,no
90,third,student,AB,157,80,senior high,380,no
95,male,engineer,AB,140,95,primary,36,no
47,male,engineer,O,169,53,primary,400,no
42,male,student,A,150,47,senior high,1,no
14,third,chef,O,175,40,master,9500,no
46,female,programmer,A,199,58,university,70,no
68,male,scientest,A,153,49,junior high,2900,no
98,male,engineer,AB,180,89,master,450,no
20,third,student,A,157,96,doctor,220,no
77,female,teacher,A,145,93,junior high,53,no
2,third,scientest,AB,144,95,doctor,400,no
32,female,engineer,AB,176,66,university,91,no
2,third,engineer,AB,172,56,master,40,no
92,female,engineer,AB,141,62,doctor,450,no
88,third,singer,B,144,38,university,1800,no
99,female,programmer,B,148,69,senior high,600,no
13,third,chef,O,189,43,university,700,no
3,female,chef,B,175,48,master,340,no
98,third,programmer,O,188,92,doctor,1000,no
18,third,student,AB,150,36,doctor,7300,no
82,female,neet,AB,147,47,primary,24,no
8,third,salesman,A,184,75,doctor,7500,no
0,male,singer,B,152,73,university,1600,no
71,male,neet,AB,193,98,master,2100,no
56,male,programmer,B,169,70,junior high,900,no
21,third,teacher,B,161,76,doctor,2400,no
49,male,neet,B,199,58,master,880,no
28,male,salesman,B,194,75,university,98,no
13,female,student,O,155,89,senior high,970,no
60,third,salesman,B,195,35,senior high,380,no
42,male,student,A,151,53,doctor,68,no
59,male,student,AB,146,62,junior high,770,no
57,third,neet,AB,186,98,doctor,3800,no
51,third,teacher,O,190,98,master,740,no
77,male,programmer,O,168,95,junior high,75,no
50,male,programmer,O,162,75,doctor,74,yes
63,male,singer,O,147,60,doctor,40,no
80,male,salesman,AB,175,70,master,4800,no
93,third,singer,B,173,49,senior high,94,no
42,female,chef,B,198,92,senior high,8900,yes
66,third,programmer,AB,155,80,junior high,90,no
51,female,neet,A,161,65,doctor,5100,no
5,male,salesman,B,154,71,junior high,1300,no
62,third,student,O,179,45,doctor,300,no
39,male,singer,B,158,76,doctor,3400,no
20,female,salesman,O,167,71,master,31,yes
51,female,singer,B,181,66,doctor,2,no
77,female,scientest,O,151,63,junior high,5700,no
14,male,teacher,B,146,69,master,48,no
11,male,salesman,AB,198,47,master,2600,yes
56,third,engineer,O,172,64,university,9400,no
64,third,scientest,A,141,50,primary,300,no
3,third,engineer,B,156,46,university,34,no
19,third,programmer,AB,147,82,master,26,no
13,female,scientest,AB,156,80,junior high,650,no
31,male,engineer,AB,144,49,senior high,9400,no
72,third,salesman,A,184,52,master,83,no
45,male,programmer,A,194,48,primary,4600,no
39,female,programmer,A,146,71,junior high,990,no
63,male,singer,O,142,75,senior high,930,no
76,female,singer,O,170,91,university,50,no
21,female,programmer,A,196,60,master,820,no
51,third,engineer,B,190,63,junior high,4400,no
48,third,chef,A,154,66,master,90,yes
20,female,student,A,198,88,junior high,8500,no
7,male,engineer,B,170,64,doctor,500,no
18,female,programmer,B,196,50,master,550,no
65,male,teacher,O,171,38,junior high,930,no
68,male,programmer,B,150,67,doctor,430,no
97,male,neet,A,145,87,primary,5600,no
40,female,singer,A,157,53,doctor,760,no
2,female,neet,AB,195,45,doctor,970,no
16,third,chef,O,147,61,junior high,24,yes
42,male,singer,O,159,51,university,89,no
69,third,scientest,B,192,70,junior high,560,no
57,male,student,AB,197,86,senior high,63,no
88,male,scientest,AB,159,68,doctor,64,no
3,third,programmer,AB,189,71,primary,30,no
16,female,chef,O,189,86,junior high,83,yes
54,male,chef,O,159,73,senior high,2000,no
49,third,salesman,O,176,78,master,170,no
96,third,scientest,A,180,76,junior high,1500,no
17,female,student,B,179,95,university,410,no
45,male,engineer,A,156,88,primary,1600,no
99,male,singer,O,157,53,junior high,6,no
11,third,salesman,AB,174,51,university,2200,no
10,female,teacher,A,180,48,master,9000,no
2,third,programmer,AB,190,93,primary,25,no
56,female,scientest,A,178,86,university,330,no
8,female,singer,B,157,47,senior high,810,no
99,female,chef,B,177,64,primary,89,no
2,female,teacher,B,182,90,doctor,640,no
85,male,engineer,A,154,42,senior high,1400,no
61,third,student,AB,190,85,university,8900,no
33,male,engineer,O,144,45,university,42,yes
22,female,neet,O,162,87,doctor,400,yes
71,female,salesman,O,160,74,junior high,19,no
65,female,singer,A,179,70,doctor,19,no
74,third,chef,A,176,43,junior high,400,no
91,male,engineer,O,141,95,master,85,no
92,male,scientest,A,178,99,master,73,no
3,female,singer,B,162,39,senior high,4800,no
89,female,programmer,B,167,75,primary,8,no
49,female,engineer,B,171,92,primary,7400,no
30,female,programmer,A,164,39,doctor,740,yes
93,male,singer,B,180,67,doctor,490,no
9,third,singer,O,181,89,university,720,no
60,third,teacher,O,195,93,university,820,no
8,male,engineer,A,168,47,university,95,yes
33,third,salesman,AB,193,85,university,100,no
49,third,teacher,A,192,96,senior high,4600,no
0,male,salesman,O,184,35,master,790,no
42,third,student,AB,150,51,junior high,8,no
13,male,neet,A,148,61,master,1700,no
82,male,engineer,O,160,66,senior high,1900,no
52,third,teacher,B,174,64,senior high,3400,no
67,female,scientest,O,141,98,master,230,no
28,third,teacher,B,149,43,doctor,790,no
29,male,teacher,AB,180,58,junior high,30,no
74,third,programmer,B,196,57,master,920,no
71,third,chef,AB,174,39,university,500,no
96,third,programmer,A,158,57,university,81,no
76,female,chef,A,171,72,master,3800,no
95,third,neet,AB,171,49,doctor,5500,no
95,female,engineer,AB,169,61,primary,17,no
70,third,engineer,B,153,48,senior high,4200,no
46,female,salesman,AB,148,48,junior high,9600,no
18,female,chef,A,188,86,junior high,3700,yes
93,third,singer,AB,142,58,junior high,7500,no
87,female,programmer,A,184,50,doctor,840,no
94,third,scientest,B,147,65,senior high,10,no
61,third,neet,A,175,63,senior high,31,no
57,female,chef,AB,163,72,senior high,420,no
97,male,engineer,A,158,84,doctor,8500,no
99,female,programmer,B,155,55,junior high,200,no
96,third,singer,AB,180,52,doctor,60,no
37,third,salesman,A,151,74,master,32,no
25,male,salesman,B,153,35,senior high,900,no
96,female,singer,AB,185,47,master,4100,no
79,male,chef,AB,168,69,primary,70,no
43,third,chef,AB,184,84,senior high,200,yes
78,female,neet,AB,144,98,master,5600,no
46,male,singer,A,186,79,university,55,no
11,female,engineer,A,181,36,doctor,7700,yes
51,male,salesman,O,146,45,master,1500,no
98,male,singer,B,168,93,master,320,no
30,third,teacher,A,161,68,master,8500,no
76,third,engineer,B,146,70,master,76,no
82,male,scientest,B,163,82,doctor,41,no
40,third,teacher,O,180,63,university,460,yes
74,third,chef,A,182,40,university,8900,no
19,third,engineer,AB,148,49,master,2000,no
87,third,student,AB,173,87,doctor,410,no
90,male,programmer,AB,189,46,senior high,330,no
26,third,engineer,A,171,61,senior high,11,no
69,male,programmer,B,195,96,university,78,no
88,male,chef,AB,167,47,doctor,6500,no
5,female,neet,B,183,80,university,49,no
24,third,singer,AB,167,47,junior high,6900,no
35,female,teacher,B,193,39,senior high,5400,no
58,third,chef,AB,165,74,primary,51,no
46,female,teacher,O,143,81,senior high,99,no
59,third,salesman,A,180,85,doctor,6600,no
32,female,student,A,179,39,doctor,27,no
67,female,singer,AB,158,97,junior high,200,no
28,male,scientest,A,161,38,master,5700,yes
99,female,salesman,A,146,44,university,48,no
91,male,engineer,O,146,69,senior high,8,no
85,third,salesman,B,186,91,primary,880,no
17,third,student,A,159,63,junior high,1400,no
83,third,engineer,AB,160,90,master,10000,no
8,male,chef,A,199,85,senior high,49,no
25,male,scientest,B,194,76,university,13,no
50,third,chef,B,171,69,junior high,890,yes
55,female,scientest,A,155,62,university,41,no
40,male,singer,O,169,47,junior high,81,yes
53,male,student,AB,169,41,doctor,740,no
74,third,programmer,O,166,54,primary,6900,no
85,female,engineer,O,199,57,junior high,930,no
47,male,student,AB,185,56,junior high,43,no
84,female,singer,B,176,70,junior high,94,no
73,third,singer,AB,182,38,doctor,600,no
36,male,scientest,AB,194,70,master,45,yes
56,third,salesman,A,156,99,senior high,250,no
38,female,programmer,O,184,38,master,2900,yes
87,female,engineer,O,167,75,university,77,no
82,third,chef,O,198,66,university,4300,no
55,female,scientest,A,159,69,doctor,910,no
19,male,chef,B,167,52,university,580,yes
70,third,scientest,O,188,89,university,20,no
13,male,programmer,AB,165,53,doctor,750,no
92,male,singer,O,145,58,senior high,83,no
92,third,neet,A,195,47,primary,7900,no
87,male,student,AB,151,36,university,780,no
12,female,chef,O,140,93,doctor,1600,no
62,female,neet,AB,158,56,doctor,33,no
53,female,neet,B,144,63,primary,6400,no
0,female,salesman,O,175,45,doctor,4600,no
80,female,teacher,AB,183,55,master,6400,no
4,third,teacher,B,191,85,senior high,300,no
10,male,engineer,O,143,47,junior high,39,yes
14,female,engineer,AB,148,51,junior high,930,no
62,third,engineer,B,162,45,doctor,38,no
70,third,chef,O,175,70,master,4300,no
35,third,scientest,B,194,75,junior high,25,no
99,female,engineer,AB,144,87,master,4800,no
17,male,programmer,O,186,44,senior high,2400,yes
31,female,neet,B,199,93,master,2700,no
76,male,student,B,179,70,university,5100,no
67,male,engineer,B,188,57,university,140,no
13,male,neet,AB,193,45,doctor,95,no
70,female,engineer,O,188,49,senior high,59,no
51,third,programmer,A,163,43,university,91,no
45,male,neet,O,168,45,senior high,900,no
46,male,chef,A,193,41,doctor,82,yes
57,male,engineer,O,143,97,junior high,2,no
44,female,engineer,A,170,64,doctor,980,yes
73,female,programmer,O,161,62,primary,700,no
88,male,programmer,B,164,72,senior high,990,no
57,third,engineer,B,177,60,senior high,1500,no
55,male,programmer,B,178,83,primary,910,no
48,third,singer,AB,161,77,primary,550,no
49,male,salesman,AB,140,78,master,6000,no
1,male,scientest,O,172,43,doctor,4,no
41,third,chef,O,142,51,university,280,yes
7,third,neet,O,157,56,junior high,81,no
8,female,neet,AB,186,35,university,19,no
15,female,neet,B,184,70,university,7400,no
31,male,engineer,O,168,38,junior high,9600,yes
46,third,salesman,AB,169,54,primary,20,no
12,male,student,O,176,51,doctor,83,no
38,third,neet,A,152,88,primary,43,no
12,third,scientest,B,169,77,primary,27,no
14,female,programmer,B,175,99,primary,6200,no
56,female,scientest,AB,189,43,primary,8200,no
12,male,student,AB,161,57,junior high,9100,no
30,third,student,A,174,36,university,4800,no
21,third,student,A,186,56,primary,150,no
95,male,singer,A,141,65,university,970,no
99,male,programmer,B,191,71,doctor,330,no
36,female,teacher,B,181,91,master,520,no
63,male,teacher,B,164,42,primary,6500,no
75,male,singer,A,198,70,senior high,570,no
43,female,neet,A,171,74,doctor,92,no
88,third,programmer,AB,188,40,primary,1400,no
87,third,engineer,AB,169,84,senior high,590,no
99,male,teacher,AB,170,73,master,15,no
28,female,student,O,195,70,doctor,65,yes
36,female,student,B,169,89,doctor,88,no
87,female,salesman,B,152,59,doctor,640,no
37,female,student,B,160,77,primary,680,no
72,male,engineer,A,161,71,junior high,77,no
14,third,chef,AB,158,57,doctor,2900,no
43,female,singer,A,177,85,university,6500,no
33,male,teacher,O,191,64,doctor,8900,yes
89,female,programmer,A,159,44,university,51,no
52,female,student,O,142,41,junior high,2200,no
73,male,scientest,A,164,99,doctor,3,no
4,female,chef,B,172,54,senior high,95,no
82,third,engineer,O,170,86,master,10,no
47,female,engineer,A,162,51,primary,6200,no
77,third,scientest,AB,142,65,master,3900,no
8,female,salesman,O,169,52,master,1000,no
63,third,teacher,A,179,39,master,61,no
28,male,engineer,A,150,96,primary,9800,no
59,third,scientest,B,193,96,junior high,600,no
3,female,student,A,191,95,university,110,no
21,male,chef,B,171,95,senior high,590,yes
20,third,neet,O,180,97,doctor,340,yes
28,female,scientest,O,142,98,senior high,45,yes
31,female,neet,AB,196,43,junior high,2000,no
45,male,singer,B,155,43,junior high,9,no
73,male,salesman,O,199,70,senior high,7,no
35,third,programmer,A,179,48,master,81,yes
26,female,scientest,AB,172,89,junior high,10,no
83,third,singer,O,146,36,primary,5000,no
15,female,scientest,A,153,73,doctor,140,no
13,male,engineer,AB,188,67,university,760,no
55,female,salesman,B,147,72,primary,99,no
6,third,scientest,A,160,75,senior high,8900,no
33,third,scientest,A,165,96,junior high,54,no
78,female,programmer,B,188,82,master,5500,no
2,female,singer,B,193,85,primary,23,no
30,male,singer,B,157,47,master,7700,no
76,third,salesman,O,176,96,junior high,6200,no
34,third,scientest,AB,153,46,primary,540,no
60,male,neet,A,154,82,doctor,2500,no
68,female,neet,AB,166,35,master,60,no
21,male,student,A,191,65,senior high,2200,no
45,third,teacher,AB,161,51,junior high,460,no
26,third,chef,B,185,53,primary,240,yes
27,female,scientest,O,177,66,primary,9800,yes
79,third,neet,AB,181,62,senior high,7500,no
16,female,neet,O,151,75,doctor,1800,yes
84,female,neet,O,145,78,doctor,8400,no
92,female,engineer,O,161,53,master,88,no
86,female,scientest,AB,153,42,junior high,10,no
41,female,engineer,B,141,67,master,97,yes
25,female,teacher,O,150,63,master,45,yes
19,female,student,B,150,93,university,7200,no
41,third,programmer,A,152,73,senior high,5000,no
59,third,student,A,153,35,primary,8700,no
24,male,scientest,B,140,74,junior high,910,no
15,female,student,B,184,42,doctor,460,yes
38,female,engineer,AB,140,38,senior high,120,no
8,third,programmer,O,171,36,junior high,9900,no
45,male,programmer,AB,186,71,master,8000,yes
29,third,engineer,O,156,73,doctor,570,yes
78,third,student,A,169,64,doctor,64,no
21,third,student,AB,183,67,doctor,550,no
52,third,scientest,AB,198,82,junior high,960,no
8,female,scientest,O,197,59,master,2700,no
96,male,student,B,160,83,junior high,39,no
94,male,programmer,AB,157,85,primary,550,no
7,third,student,A,171,44,junior high,950,no
22,third,scientest,O,174,51,doctor,290,yes
34,third,salesman,A,168,62,primary,3900,no
98,female,salesman,O,144,53,junior high,690,no
58,third,salesman,O,149,88,senior high,640,no
49,female,singer,A,199,35,senior high,9400,no
64,third,student,B,165,92,doctor,84,no
15,third,teacher,B,161,56,junior high,680,no
75,male,programmer,B,192,71,primary,800,no
1,third,student,AB,190,36,senior high,50,no
22,male,programmer,A,184,46,doctor,5000,yes
96,third,scientest,B,179,75,doctor,210,no
27,male,scientest,O,195,46,junior high,700,yes
93,female,neet,A,178,49,primary,70,no
27,female,teacher,O,170,42,senior high,66,yes
9,third,student,AB,181,41,university,160,no
51,third,student,A,174,51,junior high,330,no
72,female,chef,B,169,41,doctor,3100,no
23,female,chef,AB,167,49,doctor,720,yes
72,female,engineer,B,186,93,master,36,no
38,third,engineer,A,170,62,doctor,69,yes
95,male,student,B,194,92,primary,2300,no
51,female,scientest,O,147,62,junior high,310,no
3,male,programmer,A,170,91,doctor,35,no
85,male,scientest,AB,193,84,junior high,2400,no
72,male,engineer,B,194,56,doctor,42,no
85,male,salesman,O,195,36,doctor,6900,no
45,male,chef,O,157,44,primary,300,yes
97,female,salesman,O,148,53,doctor,8300,no
69,third,engineer,AB,175,77,master,680,no
94,male,programmer,A,180,51,primary,8000,no
84,female,salesman,A,175,57,doctor,3900,no
46,male,neet,AB,154,89,doctor,60,no
43,male,engineer,B,143,47,university,3500,no
7,third,neet,B,146,35,junior high,730,no
91,male,singer,A,151,51,junior high,70,no
64,female,neet,O,164,91,primary,58,no
49,third,neet,A,198,64,doctor,35,no
54,female,engineer,AB,184,75,primary,47,no
19,third,salesman,O,152,55,primary,840,yes
89,female,programmer,AB,155,48,university,17,no
71,third,scientest,A,181,98,junior high,2600,no
11,female,teacher,O,141,72,master,6300,no
67,third,student,AB,163,50,junior high,100,no
40,male,scientest,AB,197,80,junior high,3500,no
74,third,chef,AB,150,60,senior high,59,no
34,third,singer,O,144,47,university,9300,yes
21,female,scientest,O,199,58,doctor,95,yes
80,third,programmer,O,178,50,senior high,8,no
36,third,singer,O,163,54,primary,55,yes
62,male,teacher,A,186,51,master,920,no
4,female,engineer,B,150,37,junior high,9600,no
10,female,teacher,A,157,90,senior high,900,no
99,female,teacher,AB,180,66,primary,1100,no
57,male,programmer,O,194,37,university,4000,no
16,female,neet,AB,148,64,master,600,no
48,female,singer,AB,147,48,master,2900,no
78,male,student,B,164,49,primary,56,no
12,third,singer,O,176,96,doctor,950,no
15,female,chef,B,167,60,university,54,no
91,female,chef,A,156,81,junior high,8200,no
44,female,scientest,A,178,96,university,390,no
3,third,singer,AB,179,52,primary,800,no
21,female,engineer,B,140,70,junior high,880,no
13,male,salesman,AB,162,52,junior high,20,no
38,female,scientest,B,149,50,senior high,700,no
97,male,scientest,A,141,80,senior high,13,no
43,male,chef,B,179,75,master,99,yes
30,male,scientest,O,188,95,junior high,1800,yes
87,third,student,B,149,49,university,1200,no
15,male,neet,O,161,46,senior high,10000,no
19,male,scientest,O,174,66,doctor,90,yes
46,third,teacher,A,145,52,master,150,no
13,third,engineer,B,183,63,master,14,no
90,female,programmer,AB,175,81,doctor,98,no
40,male,salesman,O,147,50,junior high,60,yes
7,male,singer,AB,172,54,senior high,39,no
21,third,scientest,B,171,41,junior high,78,no
82,male,singer,B,172,52,master,43,no
8,female,salesman,AB,151,76,master,56,no
24,third,programmer,O,169,51,master,10,yes
99,third,salesman,AB,160,36,doctor,770,no
83,female,singer,B,173,43,senior high,730,no
84,female,singer,B,187,72,doctor,45,no
18,female,programmer,A,175,41,primary,50,no
70,female,programmer,A,144,88,primary,2100,no
68,female,scientest,A,174,72,university,6300,no
86,third,singer,O,182,83,doctor,5100,no
61,female,chef,O,184,67,junior high,67,no
71,third,teacher,AB,161,82,doctor,650,no
71,third,neet,O,172,63,primary,2200,no
60,female,scientest,O,158,98,primary,840,no
3,third,scientest,AB,140,38,primary,1500,no
49,male,engineer,O,142,71,primary,1600,no
73,female,scientest,B,178,80,junior high,230,no
78,male,salesman,AB,155,66,master,83,no
58,third,salesman,B,163,59,university,5700,no
58,third,teacher,A,154,93,master,2700,no
37,male,engineer,AB,169,74,junior high,210,no
29,third,scientest,B,140,89,master,58,yes
1,male,engineer,B,143,51,master,6300,no
58,third,scientest,B,187,81,junior high,10000,no
85,male,programmer,O,165,64,primary,7600,no
11,third,student,A,184,46,doctor,5,no
6,male,chef,O,140,60,doctor,700,no
15,third,singer,B,149,90,junior high,28,no
91,male,chef,O,141,69,primary,880,no
12,male,scientest,O,183,97,doctor,86,no
78,female,chef,O,164,38,primary,84,no
44,female,teacher,AB,179,90,senior high,480,no
29,female,singer,A,179,51,doctor,56,no
62,male,salesman,AB,197,57,doctor,42,no
47,third,engineer,B,194,97,primary,1000,no
71,female,student,B,149,90,primary,630,no
19,female,salesman,B,180,53,master,4300,no
15,male,teacher,B,190,72,junior high,98,no
73,third,scientest,A,174,86,primary,38,no
95,third,scientest,A,176,48,junior high,790,no
6,male,student,O,153,86,doctor,350,no
24,female,teacher,A,154,45,doctor,46,no
79,male,student,A,185,36,university,3000,no
72,third,engineer,AB,179,76,doctor,7700,no
88,male,engineer,AB,171,74,primary,2400,no
68,male,scientest,B,141,35,university,9100,no
25,male,student,O,168,52,doctor,180,yes
9,male,programmer,AB,166,49,primary,530,yes
78,female,scientest,O,171,39,university,34,no
53,female,teacher,A,168,36,master,9200,no
95,female,scientest,AB,141,98,senior high,100,no
59,third,programmer,AB,179,66,doctor,290,no
65,male,student,O,156,99,doctor,2700,no
30,female,salesman,AB,165,51,university,600,no
4,third,scientest,O,169,43,university,700,no
0,male,scientest,O,168,83,primary,960,no
87,third,singer,A,187,83,master,65,no
18,third,scientest,B,172,41,university,980,no
93,third,singer,O,140,43,primary,50,no
81,third,singer,B,189,54,university,87,no
67,female,neet,A,187,48,junior high,840,no
92,third,engineer,AB,149,73,junior high,92,no
82,male,engineer,AB,183,40,master,40,no
84,third,teacher,AB,183,80,senior high,7200,no
51,female,programmer,B,156,49,university,240,no
22,female,salesman,AB,148,92,senior high,940,no
88,male,chef,O,171,65,doctor,65,no
11,male,programmer,O,186,60,junior high,7400,no
61,male,neet,B,144,95,master,70,no
10,third,engineer,B,158,36,primary,830,no
61,third,teacher,A,176,77,junior high,42,no
42,female,scientest,A,187,53,junior high,850,no
30,female,scientest,B,151,67,doctor,6600,yes
32,female,teacher,A,177,99,senior high,700,no
46,third,scientest,O,151,46,senior high,6300,no
12,male,salesman,O,180,77,university,190,no
0,female,chef,A,144,72,junior high,29,no
0,third,neet,O,162,89,senior high,22,no
8,female,scientest,B,178,48,primary,82,no
22,third,neet,O,159,67,senior high,6700,yes
32,female,teacher,A,156,54,primary,95,no
88,female,student,AB,180,73,university,3,no
47,female,engineer,AB,182,54,university,32,no
18,male,scientest,A,184,58,university,7500,no
97,third,neet,B,154,36,primary,750,no
44,male,engineer,AB,145,60,primary,40,no
31,female,student,AB,189,83,primary,9000,no
1,female,engineer,A,199,44,senior high,4300,no
70,male,scientest,O,181,80,university,430,no
51,male,scientest,AB,163,82,university,40,no
9,female,engineer,AB,168,64,doctor,8500,no
44,male,scientest,AB,153,54,doctor,9200,yes
32,male,singer,A,175,44,junior high,55,no
50,third,salesman,AB,145,50,junior high,150,no
2,third,chef,AB,169,76,senior high,89,no
79,third,engineer,A,143,43,primary,13,no
65,female,engineer,O,156,80,master,77,no
33,male,neet,B,164,82,senior high,21,no
91,female,salesman,O,177,48,master,80,no
80,male,engineer,A,166,54,junior high,730,no
34,male,engineer,B,160,83,primary,650,no
99,third,student,A,161,44,master,30,no
45,third,programmer,B,175,70,primary,69,no
5,female,engineer,O,177,35,master,20,no
75,third,singer,O,162,58,master,93,no
41,female,neet,B,145,42,senior high,84,no
48,third,programmer,O,194,85,university,400,no
62,third,engineer,O,194,52,doctor,10000,no
6,third,engineer,A,192,65,university,21,no
3,male,scientest,A,147,71,master,31,no
60,female,student,AB,159,73,junior high,3500,no
92,third,programmer,A,165,39,primary,76,no
25,third,neet,AB,197,75,master,28,no
16,male,salesman,B,141,36,senior high,5700,no
91,female,neet,O,179,91,university,760,no
56,third,student,B,192,82,junior high,42,no
99,female,teacher,B,159,57,master,79,no
14,third,student,A,179,80,senior high,68,no
37,male,teacher,B,192,43,university,220,no
49,female,programmer,O,145,70,university,3900,no
24,female,programmer,A,189,53,university,200,no
24,female,neet,A,154,69,doctor,30,no
18,male,scientest,A,177,36,junior high,45,no
48,female,singer,B,154,83,doctor,100,no
33,female,programmer,O,150,54,master,32,yes
73,third,programmer,A,197,46,master,40,no
50,male,chef,O,189,72,doctor,980,yes
0,third,singer,AB,166,64,senior high,810,no
91,female,scientest,AB,191,38,junior high,76,no
60,male,teacher,O,151,86,university,100,no
53,female,singer,B,168,52,primary,9800,no
99,third,scientest,B,190,86,primary,69,no
27,female,student,O,196,56,university,26,yes
44,male,scientest,A,171,58,junior high,440,no
43,male,chef,B,173,88,primary,430,yes
69,female,programmer,O,159,88,primary,720,no
14,female,student,AB,197,59,university,6600,no
49,third,engineer,A,180,96,doctor,94,yes
40,male,neet,A,193,96,master,11,no
73,third,neet,O,178,99,master,400,no
26,female,neet,AB,147,42,doctor,3300,no
75,female,singer,B,192,37,primary,55,no
28,third,salesman,B,143,64,junior high,5,no
92,third,neet,B,175,95,senior high,11,no
64,male,salesman,B,185,95,senior high,3700,no
92,female,student,O,157,38,university,560,no
72,male,student,A,153,41,university,34,no
13,male,chef,AB,198,58,doctor,3900,no
48,male,engineer,O,147,74,master,7600,yes
35,third,student,A,153,90,junior high,110,no
39,male,chef,B,153,68,university,200,yes
11,male,teacher,A,192,86,university,90,no
90,third,student,A,179,81,university,89,no
50,female,engineer,AB,163,68,university,4900,no
35,third,programmer,B,166,83,senior high,60,no
86,male,scientest,AB,149,89,university,22,no
48,female,salesman,O,163,54,junior high,9000,no
64,third,teacher,O,161,47,doctor,46,no
28,third,student,AB,198,79,junior high,3300,no
85,third,chef,A,166,80,senior high,60,no
90,female,singer,A,159,97,master,1300,no
90,third,scientest,AB,146,54,master,410,no
16,third,student,AB,167,92,junior high,420,no
64,female,teacher,O,159,99,university,19,no
69,male,salesman,O,154,88,primary,9400,no
63,female,salesman,O,179,96,senior high,3400,no
69,male,salesman,A,174,38,senior high,7000,no
97,male,programmer,AB,173,37,primary,26,no
72,male,singer,O,146,56,master,4200,no
22,female,engineer,O,194,58,senior high,18,yes
75,third,neet,O,144,43,senior high,970,no
89,male,programmer,O,143,68,doctor,72,no
0,female,engineer,O,194,47,doctor,90,no
47,third,student,A,151,56,master,2700,no
74,female,chef,B,159,86,master,250,no
59,third,salesman,B,155,67,primary,90,no
20,female,salesman,AB,173,76,senior high,22,no
46,female,salesman,B,198,40,primary,70,no
84,third,scientest,O,172,89,senior high,39,no
13,female,salesman,B,151,66,senior high,810,no
32,male,engineer,A,157,96,primary,8900,no
38,third,scientest,O,178,63,master,6500,yes
35,third,student,O,177,44,primary,1000,yes
1,female,scientest,O,166,75,primary,5400,no
17,male,teacher,O,182,94,master,84,yes
95,female,teacher,O,178,83,primary,4600,no
9,female,chef,AB,148,84,junior high,11,no
82,male,scientest,AB,172,73,university,600,no
76,male,programmer,O,161,98,primary,5200,no
43,third,student,AB,144,59,junior high,10,no
32,third,student,O,157,44,primary,1200,yes
33,male,programmer,AB,142,70,master,700,yes
9,third,scientest,AB,161,88,senior high,9800,no
35,third,chef,B,158,89,senior high,5000,yes
35,third,singer,AB,150,73,doctor,24,no
7,female,engineer,O,162,60,senior high,310,no
77,male,singer,O,150,76,university,84,no
66,female,programmer,B,169,56,senior high,110,no
