Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
64,male,student,AB,160,85,primary,3700,no
91,male,singer,AB,187,51,senior high,68,no
25,third,student,O,182,73,senior high,89,yes
36,female,teacher,AB,171,54,doctor,5600,no
37,male,scientest,AB,161,94,junior high,910,no
61,female,programmer,B,145,55,university,9800,no
31,female,engineer,O,194,57,university,4400,yes
58,male,singer,B,184,55,junior high,310,no
33,male,chef,AB,195,48,primary,980,yes
40,male,engineer,AB,146,71,master,5800,yes
29,female,scientest,B,167,53,primary,600,no
77,third,chef,A,179,66,junior high,92,no
88,male,programmer,B,170,41,doctor,85,no
5,female,programmer,B,172,72,primary,5800,no
27,male,salesman,AB,170,57,junior high,4700,no
39,third,neet,A,198,82,primary,6900,no
77,male,teacher,A,183,96,university,43,no
96,male,chef,B,153,70,doctor,52,no
71,third,neet,O,160,84,master,42,no
15,third,neet,O,182,58,senior high,4600,no
93,female,teacher,B,140,70,university,590,no
54,female,neet,B,144,72,junior high,7200,no
45,male,scientest,AB,167,85,senior high,960,no
89,female,engineer,A,157,59,master,2500,no
33,male,teacher,A,160,47,senior high,40,no
50,third,programmer,O,199,84,doctor,2400,yes
0,female,scientest,O,180,93,university,45,no
20,female,salesman,O,153,84,senior high,1400,yes
35,male,programmer,A,180,53,junior high,620,no
73,third,chef,O,198,80,primary,68,no
76,male,neet,A,145,81,doctor,3000,no
28,third,salesman,O,147,55,university,33,yes
21,female,programmer,B,146,77,senior high,63,no
84,female,programmer,AB,151,47,doctor,140,no
96,female,scientest,B,173,59,university,5300,no
68,female,chef,A,154,53,primary,1500,no
87,female,singer,B,157,81,primary,6100,no
43,female,engineer,A,143,70,university,39,no
47,male,salesman,AB,189,35,doctor,180,no
68,third,student,O,169,67,junior high,99,no
27,third,programmer,O,146,62,master,140,yes
5,female,teacher,O,141,62,master,9900,no
95,male,programmer,B,179,44,university,7700,no
86,third,scientest,AB,168,91,senior high,49,no
62,female,chef,O,174,42,doctor,5300,no
41,male,neet,O,143,38,primary,2900,no
93,female,scientest,O,152,63,university,7300,no
43,third,neet,AB,156,80,junior high,960,no
58,third,programmer,AB,188,47,junior high,930,no
79,female,neet,A,191,45,doctor,140,no
51,male,student,AB,188,58,junior high,7500,no
69,male,chef,B,147,97,master,5400,no
72,male,singer,O,178,46,junior high,160,no
84,female,engineer,B,191,49,doctor,5100,no
48,male,scientest,B,158,86,master,2800,yes
26,male,singer,B,159,64,senior high,550,no
43,female,scientest,B,168,60,doctor,68,yes
36,male,student,O,158,98,primary,140,yes
24,third,programmer,AB,191,57,junior high,6300,no
91,female,student,A,152,63,primary,39,no
84,third,engineer,O,190,68,university,4,no
93,third,programmer,O,146,48,primary,20,no
53,female,scientest,B,140,81,university,9100,no
66,female,chef,AB,194,54,university,1400,no
51,third,chef,O,142,49,junior high,65,no
49,male,teacher,A,150,70,university,96,no
63,female,scientest,B,148,57,master,4400,no
97,female,chef,A,151,46,junior high,9100,no
40,male,neet,AB,173,65,senior high,5,no
86,male,singer,O,173,89,doctor,4200,no
18,female,salesman,O,148,71,primary,4100,yes
42,third,teacher,A,177,49,university,58,no
19,male,programmer,AB,146,73,doctor,950,no
61,third,scientest,O,144,75,university,630,no
38,male,programmer,A,162,81,university,730,no
14,female,student,B,147,85,doctor,8800,no
24,third,salesman,AB,181,43,doctor,200,no
5,male,singer,A,189,84,master,980,no
56,male,engineer,O,184,53,junior high,10,no
40,third,singer,B,199,40,senior high,800,no
21,female,programmer,O,193,49,university,780,yes
77,third,engineer,B,163,54,master,9500,no
22,male,teacher,O,175,42,university,5400,yes
84,male,neet,A,194,71,junior high,7400,no
71,female,student,B,180,41,primary,3500,no
2,male,student,A,145,76,master,20,no
12,third,scientest,O,189,41,junior high,950,no
83,male,student,AB,193,99,university,470,no
66,third,scientest,AB,195,50,master,7700,no
32,male,scientest,O,142,72,senior high,7200,yes
57,male,singer,AB,198,58,junior high,870,no
59,female,student,AB,157,95,junior high,420,no
54,female,neet,O,164,74,senior high,52,no
49,male,scientest,O,182,80,master,1500,yes
42,male,engineer,B,198,85,university,180,no
60,female,chef,A,188,63,primary,210,no
17,female,scientest,B,185,67,junior high,4900,no
26,third,singer,O,148,36,doctor,570,yes
13,third,salesman,A,199,60,senior high,380,no
16,female,scientest,B,162,44,doctor,3700,yes
58,male,teacher,B,169,71,doctor,800,no
31,male,scientest,A,183,49,master,490,yes
79,third,singer,O,165,93,junior high,530,no
89,female,student,A,146,59,junior high,1000,no
47,female,neet,AB,140,42,primary,80,no
44,third,programmer,AB,141,91,university,13,no
15,male,programmer,O,196,67,university,9300,no
12,female,engineer,A,171,42,doctor,9,yes
27,male,engineer,A,180,95,primary,18,no
1,third,singer,A,145,78,doctor,630,no
67,male,salesman,B,165,98,doctor,94,no
49,third,student,AB,151,51,senior high,41,no
57,third,chef,A,140,85,primary,8000,no
57,third,salesman,O,181,55,junior high,9,no
95,female,scientest,B,180,65,doctor,330,no
78,female,engineer,B,186,46,university,8,no
9,female,salesman,O,166,72,senior high,1900,no
5,third,teacher,O,188,61,master,2000,no
72,female,chef,A,150,54,master,910,no
85,male,teacher,AB,143,78,master,14,no
14,third,programmer,O,180,44,master,5800,no
2,third,teacher,B,165,61,university,92,no
96,male,engineer,B,181,90,junior high,19,no
8,third,chef,A,165,46,university,550,no
92,third,teacher,B,170,45,master,940,no
95,female,chef,A,146,49,junior high,8900,no
28,male,chef,B,187,61,senior high,9200,yes
49,female,programmer,O,168,70,master,780,yes
2,female,salesman,B,160,49,university,850,no
40,female,chef,A,161,96,primary,1900,yes
21,third,neet,O,189,85,university,6100,yes
13,female,neet,B,152,85,primary,800,no
26,third,student,O,192,82,doctor,800,yes
97,third,salesman,AB,199,73,master,5,no
20,male,engineer,O,199,37,senior high,1700,yes
5,third,programmer,AB,175,56,master,2600,no
78,male,singer,B,172,38,junior high,85,no
47,female,singer,AB,181,53,master,850,no
30,third,singer,A,146,85,primary,960,no
7,male,teacher,A,198,48,senior high,62,no
59,male,student,O,167,48,master,9700,no
19,female,singer,B,197,35,junior high,3400,no
88,female,neet,A,149,89,primary,91,no
69,third,chef,A,189,50,junior high,800,no
53,third,singer,O,184,70,junior high,17,no
40,male,neet,O,157,53,junior high,480,yes
53,male,neet,O,186,90,primary,6200,no
64,male,scientest,A,140,51,university,500,no
70,third,singer,O,150,81,junior high,830,no
82,third,chef,A,182,69,doctor,2700,no
84,third,chef,B,166,95,primary,4,no
23,female,teacher,O,180,90,doctor,850,yes
51,male,programmer,B,195,75,master,6900,no
17,third,teacher,O,190,36,university,50,yes
16,third,salesman,O,197,66,junior high,440,yes
95,male,student,B,140,64,primary,600,no
20,third,student,O,150,97,primary,60,yes
47,third,engineer,AB,182,78,primary,79,no
42,third,neet,AB,143,49,university,110,no
58,third,scientest,AB,177,38,doctor,180,no
35,female,programmer,B,178,98,doctor,8500,yes
49,third,neet,B,176,63,senior high,1100,no
96,male,programmer,A,193,73,primary,68,no
47,male,programmer,O,166,91,primary,310,no
7,male,student,AB,155,54,doctor,3400,no
11,female,salesman,A,197,43,doctor,460,yes
38,third,scientest,A,163,44,primary,1800,no
30,third,salesman,AB,185,82,university,1800,no
1,female,student,A,167,75,junior high,51,no
40,male,singer,AB,196,61,university,160,no
25,female,programmer,A,141,58,primary,690,no
49,female,neet,B,195,80,junior high,42,no
89,male,engineer,B,172,35,master,190,no
16,female,scientest,AB,178,90,senior high,8200,no
47,male,teacher,O,145,49,primary,34,no
93,third,salesman,AB,186,56,university,220,no
48,third,programmer,O,178,91,doctor,470,yes
5,third,singer,B,167,60,senior high,1700,no
60,third,student,B,179,54,senior high,5800,no
56,male,chef,O,147,81,master,94,no
41,male,neet,O,140,92,senior high,400,no
6,third,salesman,AB,192,76,primary,96,no
18,third,salesman,O,188,73,senior high,100,yes
20,female,salesman,O,166,76,junior high,4100,yes
22,female,scientest,AB,187,83,primary,530,no
52,third,singer,AB,183,40,junior high,7200,no
6,female,engineer,AB,199,43,doctor,330,no
99,third,singer,AB,198,78,primary,940,no
34,male,scientest,O,155,46,primary,19,yes
37,male,student,B,151,61,primary,440,no
59,female,chef,AB,153,37,senior high,61,no
98,female,singer,O,173,36,university,4600,no
17,third,engineer,A,192,92,senior high,360,no
20,female,salesman,A,156,90,master,200,no
71,male,scientest,B,186,80,university,8700,no
88,third,singer,O,197,95,doctor,90,no
90,female,salesman,B,189,41,junior high,690,no
2,third,teacher,B,185,48,junior high,26,no
46,female,singer,O,197,57,doctor,9700,no
36,male,programmer,AB,184,88,junior high,770,no
99,third,salesman,AB,150,77,primary,900,no
95,female,programmer,A,174,83,senior high,8300,no
66,third,student,A,191,45,doctor,220,no
78,third,neet,AB,179,55,junior high,62,no
47,third,neet,B,182,92,senior high,4,no
53,female,salesman,AB,170,36,university,290,no
71,female,teacher,AB,158,58,senior high,570,no
37,female,singer,AB,180,42,doctor,33,no
67,male,engineer,AB,159,42,primary,3000,no
65,third,engineer,B,176,42,senior high,56,no
56,male,programmer,AB,185,35,junior high,970,no
54,third,neet,B,149,55,university,3900,no
62,female,neet,AB,191,81,master,4500,no
18,third,programmer,AB,191,72,master,4200,no
52,third,programmer,O,156,44,junior high,100,no
27,female,engineer,B,183,85,junior high,8800,no
89,male,neet,B,158,97,junior high,6800,no
87,female,chef,B,168,42,university,340,no
12,third,singer,AB,151,48,senior high,440,no
60,male,singer,AB,183,71,doctor,93,no
16,third,programmer,O,160,82,junior high,80,yes
27,third,student,B,167,52,university,81,no
2,female,singer,B,171,80,senior high,99,no
42,third,engineer,AB,178,74,primary,77,no
53,male,student,B,151,54,doctor,8300,no
52,female,singer,B,141,78,doctor,4600,no
59,male,neet,A,159,69,senior high,25,no
96,male,scientest,A,149,57,senior high,720,no
61,female,engineer,A,156,90,primary,8100,no
42,female,chef,A,187,97,senior high,900,yes
48,female,salesman,AB,192,63,junior high,870,no
42,third,engineer,A,183,71,university,2400,no
90,male,salesman,O,199,38,senior high,470,no
11,male,programmer,A,156,87,master,770,no
77,female,singer,O,158,77,university,5000,no
15,male,programmer,O,156,60,doctor,48,no
72,third,teacher,B,168,86,doctor,440,no
45,female,singer,AB,161,47,primary,6500,no
11,third,chef,A,196,84,doctor,780,no
99,male,student,O,162,84,university,5500,no
28,third,chef,O,174,49,master,5700,yes
3,male,engineer,A,157,82,senior high,8300,no
41,third,engineer,A,143,53,junior high,580,no
1,female,engineer,A,173,95,doctor,77,no
92,third,teacher,B,188,79,senior high,93,no
25,male,student,A,175,82,primary,14,no
78,third,programmer,AB,193,84,junior high,840,no
85,male,student,A,175,73,doctor,83,no
20,female,engineer,A,196,69,university,4700,no
70,third,chef,AB,164,84,master,9800,no
33,third,neet,B,172,65,master,290,no
43,third,teacher,AB,173,63,senior high,6000,no
75,third,teacher,AB,170,78,senior high,100,no
28,third,engineer,B,194,54,university,1300,no
0,female,scientest,B,173,78,master,400,no
14,third,teacher,AB,193,60,university,560,no
78,female,scientest,O,174,89,university,5200,no
40,third,salesman,AB,193,80,doctor,620,no
5,male,neet,A,157,52,university,30,no
95,male,chef,B,182,77,senior high,4100,no
46,female,singer,B,170,39,primary,37,no
59,female,engineer,B,153,77,primary,8900,no
75,female,programmer,A,197,71,doctor,700,no
65,female,singer,AB,186,36,doctor,720,no
59,female,student,A,198,66,senior high,8200,no
78,female,singer,B,149,86,primary,32,no
79,male,singer,AB,187,68,primary,4400,no
86,male,programmer,A,176,57,junior high,950,no
77,third,programmer,A,169,75,master,570,no
2,third,salesman,O,149,51,junior high,19,no
51,third,programmer,O,143,36,doctor,640,no
9,female,teacher,A,183,99,university,44,no
62,third,chef,O,142,58,doctor,76,no
0,female,chef,A,150,71,university,40,no
62,third,chef,AB,155,46,doctor,1100,no
18,female,teacher,AB,149,48,primary,2,no
73,third,singer,O,171,38,university,83,no
75,third,engineer,O,144,66,master,74,no
22,male,engineer,B,183,98,senior high,60,no
6,male,singer,AB,199,91,doctor,94,no
7,third,teacher,B,154,42,doctor,47,no
86,male,singer,O,154,46,junior high,81,no
24,male,singer,B,158,75,master,140,no
3,third,singer,AB,185,88,master,6300,no
65,female,student,O,160,87,senior high,4400,no
91,female,neet,B,194,37,senior high,3400,no
24,male,scientest,A,178,43,doctor,5400,yes
63,male,singer,B,154,79,senior high,690,no
55,female,singer,B,173,51,master,1500,no
37,third,teacher,O,177,88,senior high,1700,yes
81,female,neet,A,192,79,doctor,2800,no
7,male,neet,B,163,94,senior high,5300,no
18,female,chef,B,186,89,doctor,48,yes
96,female,scientest,O,149,79,junior high,6400,no
43,third,engineer,A,188,42,university,82,no
13,male,singer,AB,157,67,senior high,1000,no
94,third,salesman,O,168,95,senior high,7400,no
7,male,scientest,A,163,36,senior high,3700,no
86,third,programmer,O,177,98,primary,750,no
45,female,programmer,B,180,92,doctor,90,yes
28,male,chef,A,183,61,master,5100,yes
49,male,scientest,B,191,68,senior high,6700,no
60,third,programmer,B,153,61,master,470,no
6,female,programmer,AB,170,55,senior high,920,no
21,male,scientest,AB,197,79,doctor,610,no
8,female,programmer,B,195,83,doctor,9400,no
58,third,chef,AB,185,97,master,5,no
52,third,chef,B,172,98,senior high,30,no
24,male,singer,O,148,98,university,290,yes
65,female,scientest,AB,164,50,junior high,82,no
47,female,scientest,B,193,82,senior high,15,no
98,male,teacher,B,168,45,senior high,63,no
35,female,programmer,O,162,37,primary,3000,yes
96,female,neet,O,189,80,junior high,9000,no
89,male,singer,B,175,75,master,500,no
0,male,student,O,141,65,university,32,no
67,male,singer,A,171,89,senior high,900,no
60,female,student,B,169,68,senior high,360,no
65,female,salesman,O,165,47,primary,450,no
63,female,scientest,O,166,71,master,180,no
89,male,scientest,A,144,73,master,1900,no
87,male,programmer,O,196,36,senior high,9700,no
68,male,neet,B,175,97,university,760,no
38,female,scientest,O,199,91,university,32,yes
15,third,scientest,AB,171,58,doctor,1000,no
30,male,singer,B,159,56,primary,19,no
77,third,engineer,B,149,46,master,71,no
21,third,salesman,B,178,88,senior high,40,no
44,third,engineer,AB,187,83,junior high,960,no
86,male,engineer,B,173,38,master,67,no
90,third,student,AB,150,52,primary,60,no
89,third,student,AB,145,84,university,610,no
11,female,teacher,O,181,82,primary,820,no
46,male,salesman,B,177,79,university,200,no
23,third,scientest,AB,191,48,doctor,790,yes
58,female,engineer,B,160,50,junior high,2700,no
12,female,teacher,A,166,69,primary,900,no
55,female,chef,B,168,85,doctor,700,no
52,third,student,A,185,95,junior high,5300,no
64,third,salesman,O,174,75,senior high,430,no
74,female,neet,A,195,71,junior high,4200,no
68,male,teacher,AB,141,43,university,5800,no
58,female,salesman,B,173,75,junior high,160,no
27,male,student,B,162,36,doctor,770,no
55,third,salesman,B,156,74,primary,250,no
31,third,scientest,AB,168,72,master,6800,yes
4,male,scientest,O,175,56,doctor,11,no
76,third,scientest,AB,140,79,junior high,34,no
44,male,programmer,O,192,62,primary,8700,no
74,third,scientest,A,157,35,primary,3200,no
69,male,neet,AB,156,81,senior high,7400,no
24,female,salesman,A,140,38,junior high,710,no
80,third,chef,AB,177,78,university,3500,no
70,female,student,B,191,41,university,82,no
69,male,engineer,A,140,74,junior high,2500,no
2,third,scientest,AB,162,41,junior high,130,no
27,male,engineer,A,164,90,junior high,960,no
23,third,salesman,AB,174,42,junior high,3200,no
87,third,singer,AB,150,48,doctor,300,no
95,male,engineer,O,154,37,master,9000,no
53,male,student,B,192,83,doctor,740,no
47,third,student,B,167,52,senior high,1400,no
77,male,student,A,182,85,primary,2300,no
3,female,teacher,B,168,42,primary,580,no
30,female,programmer,A,176,48,junior high,70,no
95,male,programmer,AB,179,63,master,2200,no
66,female,teacher,AB,172,76,junior high,11,no
5,male,teacher,AB,163,40,doctor,1400,no
53,female,singer,AB,187,62,junior high,520,no
0,third,programmer,AB,172,52,master,130,no
14,third,programmer,O,145,52,senior high,160,no
79,male,scientest,AB,197,75,university,310,no
16,male,programmer,AB,198,95,senior high,70,no
29,female,student,AB,174,56,doctor,420,no
68,third,salesman,A,189,41,university,85,no
18,male,neet,O,143,37,master,770,yes
51,male,chef,AB,192,50,master,460,no
40,female,chef,B,190,93,senior high,90,yes
40,male,chef,O,143,65,university,7600,yes
24,male,student,A,165,46,university,2600,no
93,female,student,O,169,84,senior high,860,no
87,male,chef,A,149,88,senior high,570,no
56,third,salesman,AB,155,55,senior high,51,no
32,female,chef,O,149,43,university,900,yes
49,female,singer,O,156,86,master,34,no
43,male,student,A,149,99,doctor,70,no
43,third,student,A,153,94,university,3400,no
83,third,neet,A,194,67,master,4200,no
18,female,programmer,B,158,56,doctor,96,no
86,female,singer,A,159,42,primary,1000,no
10,third,programmer,A,147,67,primary,25,no
72,female,salesman,AB,168,67,junior high,960,no
61,male,singer,AB,182,94,doctor,82,no
28,male,scientest,A,172,89,junior high,39,no
51,male,scientest,O,183,39,doctor,500,no
51,male,engineer,A,158,41,senior high,46,no
22,male,scientest,A,141,94,doctor,84,yes
75,third,neet,O,177,58,master,1000,no
37,female,student,B,155,59,university,66,no
38,male,teacher,A,173,42,junior high,690,no
76,male,student,A,185,57,master,780,no
73,male,chef,O,175,94,junior high,91,no
49,female,singer,AB,190,66,university,6600,no
14,female,chef,B,150,58,master,37,no
97,male,student,B,197,55,senior high,360,no
79,male,scientest,B,187,78,primary,10,no
2,male,chef,A,163,41,master,630,no
31,male,singer,O,181,91,junior high,710,yes
84,third,scientest,AB,183,60,junior high,66,no
66,female,chef,O,188,84,primary,97,no
60,third,student,B,142,47,senior high,890,no
52,third,student,O,161,52,primary,910,no
77,third,engineer,B,196,66,university,360,no
20,female,neet,O,158,92,university,570,yes
70,female,salesman,AB,170,84,junior high,700,no
38,third,engineer,B,171,74,primary,1,no
5,female,student,AB,147,98,primary,150,no
8,female,chef,B,163,66,junior high,2800,no
75,female,salesman,O,158,45,master,67,no
87,female,chef,O,153,69,junior high,990,no
10,male,scientest,B,153,73,university,8800,no
44,female,student,A,185,45,junior high,8500,no
80,third,salesman,AB,171,90,university,75,no
90,third,singer,B,171,75,senior high,9200,no
85,male,chef,A,149,53,doctor,620,no
38,third,programmer,AB,159,49,university,590,no
51,third,scientest,O,195,62,junior high,1300,no
86,female,singer,AB,199,99,senior high,290,no
54,female,chef,B,193,96,university,6,no
24,female,student,B,175,76,primary,9000,no
30,third,teacher,O,161,64,senior high,4700,yes
26,male,chef,A,150,48,university,95,yes
67,third,teacher,B,193,59,senior high,3900,no
57,female,programmer,B,140,71,primary,5700,no
19,third,programmer,A,140,97,doctor,49,no
37,third,programmer,AB,191,73,primary,30,no
87,third,neet,B,143,60,senior high,11,no
8,female,scientest,O,157,61,university,69,no
43,third,student,O,192,88,doctor,35,no
37,female,salesman,B,176,76,doctor,100,no
28,male,salesman,A,162,51,senior high,51,no
87,female,student,A,149,94,university,60,no
23,male,chef,AB,149,73,university,20,yes
90,third,scientest,A,164,56,primary,64,no
31,female,salesman,AB,176,95,university,400,no
34,female,engineer,A,144,93,university,19,no
16,male,neet,O,155,77,junior high,8100,yes
81,female,scientest,B,190,38,senior high,970,no
17,male,engineer,B,157,70,master,120,no
21,female,programmer,A,152,80,senior high,66,no
80,female,neet,A,159,71,university,2000,no
96,third,singer,AB,194,89,primary,6300,no
86,male,programmer,O,162,70,doctor,6800,no
97,female,programmer,O,140,78,doctor,2900,no
66,male,engineer,AB,190,84,master,250,no
24,female,neet,AB,146,42,primary,510,no
17,male,teacher,O,198,40,primary,400,yes
76,third,scientest,O,168,77,master,46,no
22,male,neet,B,184,50,doctor,20,no
82,male,programmer,AB,174,75,junior high,250,no
83,female,scientest,B,196,36,university,2500,no
0,male,scientest,O,197,41,master,280,no
62,female,neet,A,173,43,junior high,9500,no
7,third,scientest,O,197,62,master,9400,no
90,male,chef,A,157,40,university,99,no
34,female,programmer,AB,140,54,senior high,99,no
68,male,scientest,B,161,75,master,930,no
0,female,student,AB,183,58,doctor,3600,no
99,third,neet,AB,149,99,university,38,no
57,female,engineer,A,166,73,senior high,6000,no
8,male,programmer,A,148,37,senior high,520,yes
28,third,salesman,O,166,77,primary,120,yes
32,third,engineer,AB,182,74,master,420,yes
63,female,salesman,AB,185,68,doctor,6800,no
40,third,programmer,AB,140,39,primary,640,no
73,third,singer,AB,154,91,doctor,56,no
93,third,teacher,O,157,82,primary,7200,no
50,male,engineer,O,160,50,doctor,570,yes
58,third,scientest,B,195,63,university,500,no
74,female,programmer,A,160,77,junior high,5900,no
74,male,chef,A,156,60,doctor,490,no
95,male,teacher,B,195,74,doctor,2000,no
59,female,teacher,B,187,94,primary,68,no
83,male,engineer,B,167,74,doctor,3400,no
71,male,teacher,B,151,37,university,3,no
93,male,singer,A,147,82,primary,5500,no
33,third,scientest,AB,157,37,university,480,no
88,male,singer,B,161,51,university,1100,no
88,third,singer,O,162,55,junior high,570,no
84,female,singer,O,172,95,master,11,no
6,third,programmer,B,140,62,senior high,44,no
89,female,chef,O,193,66,master,3,no
97,third,neet,B,191,69,master,30,no
76,male,singer,B,173,98,primary,960,no
49,third,programmer,O,174,70,junior high,920,no
89,male,scientest,AB,162,91,doctor,9000,no
55,female,neet,A,177,45,master,6400,no
74,male,engineer,AB,150,69,junior high,9,no
95,female,teacher,AB,143,51,primary,7700,no
73,male,engineer,B,141,84,university,7100,no
58,female,teacher,A,153,77,junior high,60,no
50,female,engineer,A,161,99,junior high,8100,no
53,female,salesman,AB,163,99,university,60,no
38,female,engineer,A,180,82,primary,580,no
16,male,chef,A,141,72,senior high,3,no
44,male,engineer,O,141,73,doctor,87,yes
65,female,singer,B,178,63,primary,7000,no
80,male,teacher,O,157,52,master,930,no
42,third,neet,AB,149,67,university,85,no
46,male,programmer,A,151,61,master,170,yes
49,third,teacher,B,191,62,doctor,4000,no
70,male,scientest,A,185,96,master,20,no
49,third,scientest,A,187,57,university,84,no
4,third,engineer,A,173,41,senior high,410,no
46,third,scientest,O,167,36,university,8500,no
59,male,scientest,O,166,80,master,270,no
0,female,programmer,O,176,76,university,1600,no
95,third,neet,B,178,65,primary,900,no
90,third,neet,O,166,56,senior high,360,no
5,male,student,B,148,57,primary,4,no
95,male,student,O,195,99,master,490,no
72,male,singer,B,141,73,doctor,79,no
63,male,student,B,164,53,junior high,3700,no
96,third,scientest,A,163,90,senior high,1600,no
54,male,chef,O,177,61,doctor,8000,no
46,male,neet,B,165,69,senior high,200,no
61,third,scientest,B,159,39,master,34,no
10,male,programmer,AB,165,47,doctor,48,yes
32,female,engineer,A,197,40,doctor,35,yes
51,female,teacher,AB,148,64,junior high,13,no
18,third,programmer,AB,177,83,senior high,21,no
47,third,student,A,183,61,senior high,410,no
26,female,scientest,B,156,85,university,30,no
52,male,neet,A,150,43,senior high,510,no
40,male,salesman,O,147,57,university,5100,yes
5,female,salesman,O,190,39,university,12,no
9,male,student,AB,146,66,junior high,110,no
14,male,student,A,163,95,senior high,8700,no
54,male,scientest,O,197,52,junior high,4100,no
43,female,student,B,198,72,junior high,800,no
88,male,singer,AB,192,87,junior high,250,no
42,third,singer,O,183,45,primary,570,no
69,third,singer,AB,197,48,university,360,no
53,third,scientest,B,149,91,university,9,no
87,third,scientest,B,146,76,university,12,no
67,male,engineer,AB,149,35,doctor,67,no
81,third,scientest,O,197,52,senior high,170,no
16,female,neet,AB,141,88,senior high,52,no
65,male,student,AB,149,99,primary,68,no
40,male,student,O,148,63,doctor,9700,yes
74,female,student,B,170,53,master,53,no
60,third,scientest,B,182,56,doctor,400,no
36,third,chef,O,162,96,university,3800,yes
11,female,neet,AB,150,78,doctor,530,no
96,third,engineer,O,159,64,senior high,72,no
22,female,singer,AB,165,74,junior high,4500,no
52,male,neet,A,147,83,junior high,41,no
36,female,neet,AB,172,58,senior high,9300,no
75,third,engineer,A,151,36,primary,1,no
59,female,programmer,AB,153,44,university,540,no
22,third,teacher,A,170,65,university,420,no
96,male,programmer,B,148,63,university,970,no
68,female,teacher,A,199,50,university,30,no
29,third,teacher,O,174,49,senior high,990,yes
61,third,neet,B,162,46,master,24,no
41,female,chef,AB,154,79,doctor,880,yes
43,third,neet,A,165,43,senior high,4000,no
18,third,engineer,O,142,49,master,61,yes
36,male,chef,AB,196,47,primary,320,yes
7,male,programmer,O,147,55,master,4600,no
71,third,salesman,B,198,94,university,660,no
64,third,singer,AB,199,61,master,83,no
41,third,chef,B,162,86,doctor,550,yes
44,female,scientest,A,155,87,doctor,76,yes
8,third,salesman,O,158,85,university,450,no
49,male,scientest,A,188,46,doctor,5900,yes
18,female,engineer,O,182,79,university,960,yes
7,third,salesman,AB,195,42,doctor,5700,no
64,male,chef,O,162,39,junior high,660,no
7,male,programmer,AB,147,64,junior high,8600,no
17,female,engineer,AB,175,63,junior high,47,no
1,male,singer,AB,165,59,junior high,6300,no
21,female,chef,AB,185,82,master,4500,yes
1,third,student,O,168,96,master,480,no
61,female,programmer,A,187,43,master,110,no
5,female,teacher,B,149,56,senior high,3500,no
25,third,engineer,O,142,88,primary,100,yes
1,female,salesman,A,198,57,doctor,19,no
18,male,scientest,O,154,52,master,6400,yes
42,third,chef,O,191,91,university,79,yes
79,male,singer,A,142,36,junior high,930,no
93,third,scientest,B,193,68,primary,9800,no
87,third,neet,O,168,69,junior high,70,no
75,third,singer,AB,157,78,primary,20,no
74,female,singer,O,158,48,master,900,no
68,female,singer,B,161,74,senior high,2100,no
89,male,singer,B,165,94,university,600,no
51,third,scientest,AB,190,84,junior high,7200,no
62,male,teacher,B,171,87,senior high,68,no
59,female,singer,AB,190,93,doctor,390,no
96,female,singer,O,179,64,university,54,no
89,female,student,AB,199,59,primary,5500,no
50,third,singer,B,169,68,senior high,6,no
2,male,scientest,O,192,84,primary,60,no
82,male,chef,O,179,40,junior high,9200,no
48,male,chef,AB,192,58,university,160,yes
15,third,singer,B,192,70,senior high,68,no
55,female,student,O,146,84,doctor,4800,no
54,male,scientest,O,148,59,university,6200,no
33,third,teacher,AB,186,54,senior high,170,no
88,third,programmer,A,199,40,master,960,no
69,third,salesman,AB,148,86,master,460,no
36,third,salesman,B,150,61,doctor,740,no
2,female,singer,B,166,44,university,92,no
54,male,programmer,A,144,50,master,920,no
12,male,scientest,AB,144,89,doctor,330,no
16,female,salesman,B,140,74,senior high,5200,no
33,female,programmer,O,187,62,master,81,yes
52,male,salesman,AB,187,86,master,89,no
70,third,engineer,O,197,72,primary,820,no
57,male,salesman,O,190,54,doctor,670,no
62,third,scientest,AB,140,80,doctor,5100,no
5,male,engineer,A,142,71,university,8600,no
26,male,chef,AB,174,99,junior high,9700,yes
21,female,neet,B,178,37,doctor,740,no
54,male,programmer,B,144,48,primary,7600,no
4,male,scientest,O,169,45,master,9800,no
88,male,teacher,AB,169,70,primary,100,no
41,female,salesman,AB,151,92,doctor,250,no
91,male,scientest,AB,189,85,primary,39,no
83,female,singer,B,149,46,junior high,10,no
30,third,student,AB,149,55,master,35,no
11,female,singer,O,192,85,primary,2,no
93,female,singer,AB,164,96,university,430,no
66,female,programmer,B,160,90,primary,410,no
59,third,teacher,A,168,39,primary,930,no
79,third,neet,B,140,67,primary,8900,no
92,third,salesman,B,177,60,primary,39,no
2,male,scientest,B,192,42,junior high,270,no
44,third,singer,B,152,81,senior high,2300,no
36,female,neet,A,162,65,junior high,88,no
52,male,chef,AB,183,99,junior high,6000,no
8,third,chef,O,197,47,university,3400,no
43,female,teacher,AB,186,66,junior high,17,no
62,male,teacher,B,184,59,primary,530,no
6,female,singer,O,157,95,senior high,6900,no
72,third,scientest,AB,182,89,senior high,49,no
70,male,programmer,AB,160,74,senior high,33,no
51,male,student,A,150,76,doctor,41,no
80,female,chef,O,193,47,doctor,80,no
46,male,salesman,AB,170,95,junior high,870,no
66,male,singer,B,154,73,master,4,no
24,third,singer,O,195,52,university,980,yes
88,female,student,B,151,74,doctor,5,no
